Категория;Подкатегория;ПодПодкатегория;Товар-родитель;Артикул;Наименование;Краткое описание;Описание;Цена
Видео;;;;;;;;
;;;0;1999101314moskva;Москва. 13 и 14 октября 1999 г. (2 шт.);;Москва. 13 и 14 октября 1999 г. (2 шт.);140;19991013moskva.avi;19991014moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;20000530almati;Алматы. 30 мая 2000 г. (весна);;Алматы. 30 мая 2000 г. (весна);140;20000530almati.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20000602otveti;Ответы на вопросы. Весна 2000 г.;;Ответы на вопросы. Весна 2000 г.;140;20000602otveti.avi;;;RUS_DVD_DK_front.jpg;
;;;0;20000711volgograd;Волгоград. Лето 2000 г.;;Волгоград. Лето 2000 г.;140;20000711volgograd.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2000082122riga;Рига. 21 и 22 августа 2000 г.;;Рига. 21 и 22 августа 2000 г.;140;20000821riga.avi;20000822riga.avi;;RUS_DVD_DK_front.jpg;
;;;0;2000090607novosibirsk;Новосибирск. 6 и 7 сентября 2000 г. (2 шт.);;Новосибирск. 6 и 7 сентября 2000 г. (2 шт.);140;20000906novosibirsk.avi;20000907novosibirsk.avi;;RUS_DVD_DK_front.jpg;
;;;0;2000111011piter;С-Петербург. 10 и 11 ноября 2000 г. (2 шт.);;С-Петербург. 10 и 11 ноября 2000 г. (2 шт.);140;20001110piter.avi;20001111piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;2000111516moskva;Москва. 15 и 16 ноября 2000 г. (2 шт.);;Москва. 15 и 16 ноября 2000 г. (2 шт.);140;20001115moskva.avi;20001116moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;2000122325piter;С-Петербург. Семинар 23-25 декабря 2000 г.(2 шт);;С-Петербург. Семинар 23-25 декабря 2000 г.(2 шт);140;20001223piter.avi;20001225piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;2001022801novosibirsk;Новосибирск. 28 фев. и 1 марта 2001 г. (2 шт.);;Новосибирск. 28 фев. и 1 марта 2001 г. (2 шт.);140;20010228novosibirsk.avi;20010301novosibirsk.avi;;RUS_DVD_DK_front.jpg;
;;;0;20010325izrail;Израиль. 25 марта 2001 г.;;Израиль. 25 марта 2001 г.;140;20010325izrail.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2001041516moskva;Москва. 15 и 16 апреля 2001 г. (2 шт.);;Москва. 15 и 16 апреля 2001 г. (2 шт.);140;20010415moskva.avi;20010416moskva.avi;;RUS_DVD_DK_front.jpg;
